GOID	GO function	GO category
GO:1903159	obsolete_malate_transmembrane_transporter_activity_involved_in_malate_import_into_cell	molecular_function
GO:1903160	obsolete_nickel_cation_transmembrane_transporter_activity_involved_in_nickel_cation_import_into_cell	molecular_function
GO:1903161	obsolete_pantothenate_transmembrane_transporter_activity_involved_in_pantothenate_import_into_cell	molecular_function
GO:1903162	obsolete_serine_transmembrane_transporter_activity_involved_in_serine_import_into_cell	molecular_function
GO:1903163	obsolete_sodium_ion_transmembrane_transporter_activity_involved_in_sodium_ion_import_into_cell	molecular_function
GO:1903164	obsolete_succinate_transmembrane_transporter_activity_involved_in_succinate_import_into_cell	molecular_function
GO:1903165	response_to_polycyclic_arene	biological_process
GO:1903166	cellular_response_to_polycyclic_arene	biological_process
GO:1903167	regulation_of_pyrroline-5-carboxylate_reductase_activity	biological_process
GO:1903168	positive_regulation_of_pyrroline-5-carboxylate_reductase_activity	biological_process
GO:1903169	regulation_of_calcium_ion_transmembrane_transport	biological_process
GO:1903170	negative_regulation_of_calcium_ion_transmembrane_transport	biological_process
GO:1903171	carbon_dioxide_homeostasis	biological_process
GO:1903172	cellular_carbon_dioxide_homeostasis	biological_process
GO:1903173	fatty_alcohol_metabolic_process	biological_process
GO:1903174	fatty_alcohol_catabolic_process	biological_process
GO:1903175	fatty_alcohol_biosynthetic_process	biological_process
GO:1903176	regulation_of_tyrosine_3-monooxygenase_activity	biological_process
GO:1903177	negative_regulation_of_tyrosine_3-monooxygenase_activity	biological_process
GO:1903178	positive_regulation_of_tyrosine_3-monooxygenase_activity	biological_process
GO:1903179	regulation_of_dopamine_biosynthetic_process	biological_process
GO:1903180	negative_regulation_of_dopamine_biosynthetic_process	biological_process
GO:1903181	positive_regulation_of_dopamine_biosynthetic_process	biological_process
GO:1903182	regulation_of_SUMO_transferase_activity	biological_process
GO:1903183	negative_regulation_of_SUMO_transferase_activity	biological_process
GO:1903184	L-dopa_metabolic_process	biological_process
GO:1903185	L-dopa_biosynthetic_process	biological_process
GO:1903186	regulation_of_vitellogenesis	biological_process
GO:1903187	negative_regulation_of_vitellogenesis	biological_process
GO:1903188	positive_regulation_of_vitellogenesis	biological_process
GO:1903189	glyoxal_metabolic_process	biological_process
GO:1903190	glyoxal_catabolic_process	biological_process
GO:1903191	glyoxal_biosynthetic_process	biological_process
GO:1903192	sesquarterpene_metabolic_process	biological_process
GO:1903193	sesquarterpene_biosynthetic_process	biological_process
GO:1903195	regulation_of_L-dopa_biosynthetic_process	biological_process
GO:1903196	negative_regulation_of_L-dopa_biosynthetic_process	biological_process
GO:1903197	positive_regulation_of_L-dopa_biosynthetic_process	biological_process
GO:1903198	regulation_of_L-dopa_decarboxylase_activity	biological_process
GO:1903199	negative_regulation_of_L-dopa_decarboxylase_activity	biological_process
GO:1903200	positive_regulation_of_L-dopa_decarboxylase_activity	biological_process
GO:1903201	regulation_of_oxidative_stress-induced_cell_death	biological_process
GO:1903202	negative_regulation_of_oxidative_stress-induced_cell_death	biological_process
GO:1903203	regulation_of_oxidative_stress-induced_neuron_death	biological_process
GO:1903204	negative_regulation_of_oxidative_stress-induced_neuron_death	biological_process
GO:1903205	regulation_of_hydrogen_peroxide-induced_cell_death	biological_process
GO:1903206	negative_regulation_of_hydrogen_peroxide-induced_cell_death	biological_process
GO:1903207	regulation_of_hydrogen_peroxide-induced_neuron_death	biological_process
GO:1903208	negative_regulation_of_hydrogen_peroxide-induced_neuron_death	biological_process
GO:1903209	positive_regulation_of_oxidative_stress-induced_cell_death	biological_process
GO:1903210	glomerular_visceral_epithelial_cell_apoptotic_process	biological_process
GO:1903211	mitotic_recombination_involved_in_replication_fork_processing	biological_process
GO:1903212	protein_localization_to_mating-type_region_heterochromatin	biological_process
GO:1903213	protein_localization_to_subtelomeric_heterochromatin	biological_process
GO:1903214	regulation_of_protein_targeting_to_mitochondrion	biological_process
GO:1903215	negative_regulation_of_protein_targeting_to_mitochondrion	biological_process
GO:1903216	regulation_of_protein_processing_involved_in_protein_targeting_to_mitochondrion	biological_process
GO:1903217	negative_regulation_of_protein_processing_involved_in_protein_targeting_to_mitochondrion	biological_process
GO:1903218	regulation_of_malate_dehydrogenase_(decarboxylating)_(NADP+)_activity	biological_process
GO:1903219	negative_regulation_of_malate_dehydrogenase_(decarboxylating)_(NADP+)_activity	biological_process
GO:1903220	positive_regulation_of_malate_dehydrogenase_(decarboxylating)_(NADP+)_activity	biological_process
GO:1903221	regulation_of_mitotic_recombination_involved_in_replication_fork_processing	biological_process
GO:1903222	quinolinic_acid_transmembrane_transport	biological_process
GO:1903223	positive_regulation_of_oxidative_stress-induced_neuron_death	biological_process
GO:1903224	regulation_of_endodermal_cell_differentiation	biological_process
GO:1903225	negative_regulation_of_endodermal_cell_differentiation	biological_process
GO:1903226	positive_regulation_of_endodermal_cell_differentiation	biological_process
GO:1903227	xanthosine_metabolic_process	biological_process
GO:1903228	xanthosine_catabolic_process	biological_process
GO:1903229	xanthosine_biosynthetic_process	biological_process
GO:1903230	obsolete_miRNA_binding_involved_in_posttranscriptional_gene_silencing	molecular_function
GO:1903231	mRNA_binding_involved_in_posttranscriptional_gene_silencing	molecular_function
GO:1903232	melanosome_assembly	biological_process
GO:1903233	regulation_of_calcium_ion-dependent_exocytosis_of_neurotransmitter	biological_process
GO:1903234	negative_regulation_of_calcium_ion-dependent_exocytosis_of_neurotransmitter	biological_process
GO:1903235	positive_regulation_of_calcium_ion-dependent_exocytosis_of_neurotransmitter	biological_process
GO:1903236	regulation_of_leukocyte_tethering_or_rolling	biological_process
GO:1903237	negative_regulation_of_leukocyte_tethering_or_rolling	biological_process
GO:1903238	positive_regulation_of_leukocyte_tethering_or_rolling	biological_process
GO:1903239	obsolete_regulation_of_positive_regulation_of_the_force_of_heart_contraction_by_chemical_signal	biological_process
GO:1903240	obsolete_negative_regulation_of_positive_regulation_of_the_force_of_heart_contraction_by_chemical_signal	biological_process
GO:1903241	U2-type_prespliceosome_assembly	biological_process
GO:1903242	regulation_of_cardiac_muscle_hypertrophy_in_response_to_stress	biological_process
GO:1903243	negative_regulation_of_cardiac_muscle_hypertrophy_in_response_to_stress	biological_process
GO:1903244	positive_regulation_of_cardiac_muscle_hypertrophy_in_response_to_stress	biological_process
GO:1903245	obsolete_regulation_of_adrenergic_receptor_signaling_pathway_involved_in_positive_regulation_of_heart_rate	biological_process
GO:1903246	obsolete_negative_regulation_of_adrenergic_receptor_signaling_pathway_involved_in_positive_regulation_of_heart_rate	biological_process
GO:1903247	obsolete_positive_regulation_of_adrenergic_receptor_signaling_pathway_involved_in_positive_regulation_of_heart_rate	biological_process
GO:1903248	regulation_of_citrulline_biosynthetic_process	biological_process
GO:1903249	negative_regulation_of_citrulline_biosynthetic_process	biological_process
GO:1903250	positive_regulation_of_citrulline_biosynthetic_process	biological_process
GO:1903251	multi-ciliated_epithelial_cell_differentiation	biological_process
GO:1903252	hercynylcysteine_sulfoxide_metabolic_process	biological_process
GO:1903253	hercynylcysteine_sulfoxide_biosynthetic_process	biological_process
GO:1903254	hercynylselenocysteine_metabolic_process	biological_process
GO:1903255	hercynylselenocysteine_biosynthetic_process	biological_process
GO:1903256	selenoneine_metabolic_process	biological_process
GO:1903257	selenoneine_biosynthetic_process	biological_process
GO:1903258	sorbose_import_across_plasma_membrane	biological_process
GO:1903259	exon-exon_junction_complex_disassembly	biological_process
GO:1903260	protein_localization_to_mating_projection_tip	biological_process
GO:1903264	nitrate_reductase_activity_involved_in_anaerobic_electron_transport_chain	molecular_function
GO:1903265	positive_regulation_of_tumor_necrosis_factor-mediated_signaling_pathway	biological_process
GO:1903266	regulation_of_ornithine_catabolic_process	biological_process
GO:1903267	negative_regulation_of_ornithine_catabolic_process	biological_process
GO:1903268	positive_regulation_of_ornithine_catabolic_process	biological_process
GO:1903269	ornithine_carbamoyltransferase_inhibitor_complex	cellular_component
GO:1903270	regulation_of_cytoplasmic_translational_elongation_through_polyproline_stretches	biological_process
GO:1903271	negative_regulation_of_cytoplasmic_translational_elongation_through_polyproline_stretches	biological_process
GO:1903272	positive_regulation_of_cytoplasmic_translational_elongation_through_polyproline_stretches	biological_process
GO:1903276	regulation_of_sodium_ion_export_across_plasma_membrane	biological_process
GO:1903277	negative_regulation_of_sodium_ion_export_across_plasma_membrane	biological_process
GO:1903278	positive_regulation_of_sodium_ion_export_across_plasma_membrane	biological_process
GO:1903279	regulation_of_calcium:sodium_antiporter_activity	biological_process
GO:1903280	negative_regulation_of_calcium:sodium_antiporter_activity	biological_process
GO:1903281	positive_regulation_of_calcium:sodium_antiporter_activity	biological_process
GO:1903282	regulation_of_glutathione_peroxidase_activity	biological_process
GO:1903283	negative_regulation_of_glutathione_peroxidase_activity	biological_process
GO:1903284	positive_regulation_of_glutathione_peroxidase_activity	biological_process
GO:1903285	positive_regulation_of_hydrogen_peroxide_catabolic_process	biological_process
GO:1903286	regulation_of_potassium_ion_import	biological_process
GO:1903287	negative_regulation_of_potassium_ion_import_across_plasma_membrane	biological_process
GO:1903288	positive_regulation_of_potassium_ion_import_across_plasma_membrane	biological_process
GO:1903289	obsolete_regulation_of_ATP_catabolic_process	biological_process
GO:1903290	obsolete_negative_regulation_of_ATP_catabolic_process	biological_process
GO:1903291	obsolete_positive_regulation_of_ATP_catabolic_process	biological_process
GO:1903292	protein_localization_to_Golgi_membrane	biological_process
GO:1903293	phosphatase_complex	cellular_component
GO:1903294	regulation_of_glutamate_secretion-_neurotransmission	biological_process
GO:1903295	negative_regulation_of_glutamate_secretion-_neurotransmission	biological_process
GO:1903296	positive_regulation_of_glutamate_secretion-_neurotransmission	biological_process
GO:1903297	regulation_of_hypoxia-induced_intrinsic_apoptotic_signaling_pathway	biological_process
GO:1903298	negative_regulation_of_hypoxia-induced_intrinsic_apoptotic_signaling_pathway	biological_process
GO:1903299	regulation_of_hexokinase_activity	biological_process
GO:1903300	negative_regulation_of_hexokinase_activity	biological_process
GO:1903301	positive_regulation_of_hexokinase_activity	biological_process
GO:1903302	regulation_of_pyruvate_kinase_activity	biological_process
GO:1903303	negative_regulation_of_pyruvate_kinase_activity	biological_process
GO:1903304	positive_regulation_of_pyruvate_kinase_activity	biological_process
GO:1903305	regulation_of_regulated_secretory_pathway	biological_process
GO:1903306	negative_regulation_of_regulated_secretory_pathway	biological_process
GO:1903307	positive_regulation_of_regulated_secretory_pathway	biological_process
GO:1903311	regulation_of_mRNA_metabolic_process	biological_process
GO:1903312	negative_regulation_of_mRNA_metabolic_process	biological_process
GO:1903313	positive_regulation_of_mRNA_metabolic_process	biological_process
